Timestamp,A,B,C,D,E,F
2023-02-19 23:00:00,1295,4,149,194,31,1
2023-02-19 23:15:00,884,5,96,112,32,0
2023-02-19 23:30:00,824,6,47,145,29,0
2023-02-19 23:45:00,460,4,48,78,32,1
2023-02-20 00:00:00,690,4,26,23,31,0
2023-02-20 00:15:00,569,5,50,92,27,1
2023-02-20 00:30:00,701,5,27,20,31,0
2023-02-20 00:45:00,517,4,48,68,31,2
2023-02-20 01:00:00,542,5,37,89,31,0
2023-02-20 01:15:00,326,7,37,36,31,1
2023-02-20 01:30:00,537,5,51,45,32,1
2023-02-20 01:45:00,503,6,78,13,28,1
2023-02-20 02:00:00,338,7,59,27,30,1
2023-02-20 02:15:00,515,5,29,78,28,2
2023-02-20 02:30:00,349,6,32,49,27,1
2023-02-20 02:45:00,473,6,45,56,31,0
2023-02-20 03:00:00,640,7,41,27,28,1
2023-02-20 03:15:00,213,8,105,35,28,1
2023-02-20 03:30:00,456,9,114,104,29,0
2023-02-20 03:45:00,421,9,215,150,27,1
2023-02-20 04:00:00,861,9,220,182,31,0
2023-02-20 04:15:00,1472,8,263,298,27,1
2023-02-20 04:30:00,1538,8,485,465,29,4
2023-02-20 04:45:00,2407,7,680,574,35,1
2023-02-20 05:00:00,4806,8,760,655,38,6
2023-02-20 05:15:00,4615,8,501,763,51,4
2023-02-20 05:30:00,4535,8,894,1107,62,8
2023-02-20 05:45:00,6592,10,1087,998,71,1
2023-02-20 06:00:00,8737,8,1214,1261,75,20
2023-02-20 06:15:00,7408,10,1081,1281,97,25
2023-02-20 06:30:00,5764,11,951,807,104,14
2023-02-20 06:45:00,6355,11,1205,817,105,16
2023-02-20 07:00:00,6079,11,818,987,119,18
2023-02-20 07:15:00,4627,7,953,615,130,11
2023-02-20 07:30:00,5468,11,1002,809,126,5
2023-02-20 07:45:00,3522,9,744,506,148,5
2023-02-20 08:00:00,3287,8,869,707,144,1
2023-02-20 08:15:00,4687,10,767,616,157,5
2023-02-20 08:30:00,3422,10,720,513,174,6
2023-02-20 08:45:00,4839,11,752,476,152,3
2023-02-20 09:00:00,4735,10,801,475,156,10
2023-02-20 09:15:00,3270,8,766,399,162,4
2023-02-20 09:30:00,3226,11,769,496,177,4
2023-02-20 09:45:00,3491,7,726,751,162,4
2023-02-20 10:00:00,3468,8,604,658,179,10
2023-02-20 10:15:00,5037,11,619,864,192,5
2023-02-20 10:30:00,3966,9,802,816,194,1
2023-02-20 10:45:00,3958,10,781,913,171,10
2023-02-20 11:00:00,4427,8,667,701,175,9
2023-02-20 11:15:00,3318,6,642,805,195,4
2023-02-20 11:30:00,3244,9,774,669,197,8
2023-02-20 11:45:00,3401,10,698,791,201,8
2023-02-20 12:00:00,4761,7,706,823,201,10
2023-02-20 12:15:00,4760,6,675,421,210,1
2023-02-20 12:30:00,4060,8,698,634,181,3
2023-02-20 12:45:00,3370,6,745,334,181,9
2023-02-20 13:00:00,3614,9,718,553,202,4
2023-02-20 13:15:00,3662,10,666,292,185,5
2023-02-20 13:30:00,3542,8,668,521,185,11
2023-02-20 13:45:00,3879,7,707,230,181,10
2023-02-20 14:00:00,4907,6,874,726,158,8
2023-02-20 14:15:00,5587,7,987,597,159,5
2023-02-20 14:30:00,4569,11,858,380,163,18
2023-02-20 14:45:00,6718,10,1147,999,165,14
2023-02-20 15:00:00,6350,8,1030,611,140,11
2023-02-20 15:15:00,6091,8,1254,693,155,24
2023-02-20 15:30:00,7487,8,855,1152,140,23
2023-02-20 15:45:00,7324,11,948,922,140,16
2023-02-20 16:00:00,6256,8,1190,1341,138,2
2023-02-20 16:15:00,9535,6,874,1518,135,23
2023-02-20 16:30:00,8219,8,1468,999,125,20
2023-02-20 16:45:00,10037,12,1078,1560,130,26
2023-02-20 17:00:00,9118,8,797,1356,110,2
2023-02-20 17:15:00,8962,8,1244,1470,102,14
2023-02-20 17:30:00,7606,9,990,1419,102,19
2023-02-20 17:45:00,5326,8,920,1070,108,14
2023-02-20 18:00:00,5457,7,722,1214,102,7
2023-02-20 18:15:00,4942,7,782,1233,99,10
2023-02-20 18:30:00,3785,7,926,1116,98,14
2023-02-20 18:45:00,3627,10,823,872,87,1
2023-02-20 19:00:00,4862,7,877,995,73,9
2023-02-20 19:15:00,3931,9,633,847,73,6
2023-02-20 19:30:00,3263,9,725,1007,63,4
2023-02-20 19:45:00,3386,6,595,937,54,4
2023-02-20 20:00:00,4011,5,730,692,59,2
2023-02-20 20:15:00,3317,5,418,760,56,1
2023-02-20 20:30:00,3527,6,650,443,51,3
2023-02-20 20:45:00,2985,6,373,425,44,4
2023-02-20 21:00:00,3308,8,391,464,47,4
2023-02-20 21:15:00,2408,7,330,523,46,3
2023-02-20 21:30:00,2625,7,322,308,38,2
2023-02-20 21:45:00,2641,5,263,449,39,1
2023-02-20 22:00:00,1982,4,267,428,44,1
2023-02-20 22:15:00,1393,6,285,240,38,2
2023-02-20 22:30:00,1303,7,261,366,37,1
2023-02-20 22:45:00,1372,6,145,313,34,2
2023-02-20 23:00:00,887,5,108,137,31,1
2023-02-20 23:15:00,951,4,170,98,30,1
2023-02-20 23:30:00,510,4,56,54,30,0
2023-02-20 23:45:00,324,4,33,54,32,1
2023-02-21 00:00:00,614,6,51,33,31,1
2023-02-21 00:15:00,527,5,67,25,29,0
2023-02-21 00:30:00,493,4,44,45,29,1
2023-02-21 00:45:00,413,5,49,45,29,0
2023-02-21 01:00:00,611,5,53,0,32,2
2023-02-21 01:15:00,451,6,46,73,29,0
2023-02-21 01:30:00,610,6,35,77,27,0
2023-02-21 01:45:00,752,5,66,45,29,0
2023-02-21 02:00:00,575,7,71,67,29,1
2023-02-21 02:15:00,616,7,42,57,29,1
2023-02-21 02:30:00,843,5,19,86,30,0
2023-02-21 02:45:00,632,5,19,25,29,1
2023-02-21 03:00:00,297,7,54,54,28,1
2023-02-21 03:15:00,257,6,89,4,29,0
2023-02-21 03:30:00,326,9,149,32,28,1
2023-02-21 03:45:00,444,7,168,127,32,0
2023-02-21 04:00:00,1044,9,194,170,28,1
2023-02-21 04:15:00,1097,7,263,280,30,0
2023-02-21 04:30:00,1972,7,389,461,31,0
2023-02-21 04:45:00,3798,8,652,503,35,5
2023-02-21 05:00:00,5050,7,585,644,42,13
2023-02-21 05:15:00,6394,8,457,818,53,7
2023-02-21 05:30:00,5851,7,686,958,53,24
2023-02-21 05:45:00,7506,8,1011,1219,75,29
2023-02-21 06:00:00,7974,7,1163,1257,80,32
2023-02-21 06:15:00,8845,11,1048,985,94,8
2023-02-21 06:30:00,7823,11,1200,1215,103,20
2023-02-21 06:45:00,6056,7,1210,789,118,17
2023-02-21 07:00:00,5820,7,650,759,115,20
2023-02-21 07:15:00,6490,7,821,824,134,10
2023-02-21 07:30:00,5443,10,806,873,138,9
2023-02-21 07:45:00,5129,7,656,649,134,3
2023-02-21 08:00:00,3654,10,814,530,144,8
2023-02-21 08:15:00,4378,9,638,762,159,10
2023-02-21 08:30:00,4988,7,692,455,149,6
2023-02-21 08:45:00,4853,10,668,532,170,4
2023-02-21 09:00:00,4578,9,682,726,164,9
2023-02-21 09:15:00,5082,8,745,506,178,10
2023-02-21 09:30:00,5110,12,650,510,167,5
2023-02-21 09:45:00,4879,10,655,748,187,4
2023-02-21 10:00:00,4458,11,712,531,169,10
2023-02-21 10:15:00,3658,6,769,537,177,1
2023-02-21 10:30:00,4194,7,787,777,193,7
2023-02-21 10:45:00,4074,11,690,569,188,11
2023-02-21 11:00:00,3655,8,727,828,175,10
2023-02-21 11:15:00,4280,10,761,698,192,6
2023-02-21 11:30:00,3605,9,753,547,182,4
2023-02-21 11:45:00,4501,7,708,886,191,11
2023-02-21 12:00:00,4132,6,777,775,205,6
2023-02-21 12:15:00,3388,8,801,446,201,5
2023-02-21 12:30:00,3202,7,706,429,204,2
2023-02-21 12:45:00,4381,9,693,758,184,10
2023-02-21 13:00:00,4986,8,709,296,184,5
2023-02-21 13:15:00,3611,10,637,653,175,6
2023-02-21 13:30:00,4149,10,827,674,187,10
2023-02-21 13:45:00,5140,7,706,504,165,11
2023-02-21 14:00:00,4150,7,730,313,179,3
2023-02-21 14:15:00,4279,9,782,418,156,16
2023-02-21 14:30:00,6081,10,778,660,167,4
2023-02-21 14:45:00,5276,11,857,839,146,4
2023-02-21 15:00:00,6222,7,1013,649,155,8
2023-02-21 15:15:00,5454,8,1148,1023,146,22
2023-02-21 15:30:00,5877,9,1001,1128,152,5
2023-02-21 15:45:00,7240,8,950,901,143,24
2023-02-21 16:00:00,8855,6,1234,1064,144,25
2023-02-21 16:15:00,6396,10,1459,1348,118,21
2023-02-21 16:30:00,7222,12,1002,983,123,18
2023-02-21 16:45:00,7174,9,906,1531,126,4
2023-02-21 17:00:00,8183,11,1356,1122,122,16
2023-02-21 17:15:00,8959,11,1270,1064,123,24
2023-02-21 17:30:00,7430,6,701,1378,104,22
2023-02-21 17:45:00,5242,7,889,899,100,14
2023-02-21 18:00:00,6106,11,640,1119,104,11
2023-02-21 18:15:00,4103,7,1013,1145,96,12
2023-02-21 18:30:00,3381,9,915,847,80,12
2023-02-21 18:45:00,4362,6,602,949,83,2
2023-02-21 19:00:00,3844,9,605,936,78,9
2023-02-21 19:15:00,3953,9,542,1016,67,2
2023-02-21 19:30:00,3934,9,790,974,59,3
2023-02-21 19:45:00,3161,6,538,598,61,3
2023-02-21 20:00:00,3045,5,559,814,53,4
2023-02-21 20:15:00,3140,8,449,735,56,2
2023-02-21 20:30:00,3229,7,651,484,51,1
2023-02-21 20:45:00,2421,8,467,657,43,2
2023-02-21 21:00:00,2218,8,484,560,47,4
2023-02-21 21:15:00,2832,6,430,504,48,3
2023-02-21 21:30:00,2432,4,441,507,43,1
2023-02-21 21:45:00,2301,7,441,394,40,2
2023-02-21 22:00:00,2105,7,401,427,44,3
2023-02-21 22:15:00,1477,5,210,380,42,1
2023-02-21 22:30:00,1438,4,248,305,40,0
2023-02-21 22:45:00,1377,5,204,287,33,1
2023-02-21 23:00:00,1031,6,208,112,36,1
2023-02-21 23:15:00,776,6,149,65,35,1
2023-02-21 23:30:00,863,5,55,59,31,0
2023-02-21 23:45:00,431,3,74,86,31,0
2023-02-22 00:00:00,509,5,65,6,30,0
2023-02-22 00:15:00,646,6,84,58,28,0
2023-02-22 00:30:00,441,4,45,31,27,0
2023-02-22 00:45:00,343,5,64,28,29,1
2023-02-22 01:00:00,538,6,24,34,28,1
2023-02-22 01:15:00,284,6,57,6,32,1
2023-02-22 01:30:00,524,5,65,64,30,1
2023-02-22 01:45:00,711,6,86,84,29,0
2023-02-22 02:00:00,449,6,71,111,32,0
2023-02-22 02:15:00,737,8,54,44,31,2
2023-02-22 02:30:00,853,5,26,79,31,0
2023-02-22 02:45:00,649,7,19,-5,28,0
2023-02-22 03:00:00,317,8,46,69,28,1
2023-02-22 03:15:00,276,6,104,2,31,2
2023-02-22 03:30:00,263,6,84,39,31,0
2023-02-22 03:45:00,822,7,263,50,32,0
2023-02-22 04:00:00,648,7,308,175,27,2
2023-02-22 04:15:00,1054,7,415,294,28,1
2023-02-22 04:30:00,1752,8,427,434,30,4
2023-02-22 04:45:00,2538,7,493,471,32,2
2023-02-22 05:00:00,4880,7,403,843,36,1
2023-02-22 05:15:00,4649,9,699,1096,48,20
2023-02-22 05:30:00,5005,7,625,1293,56,9
2023-02-22 05:45:00,7580,7,1091,835,69,6
2023-02-22 06:00:00,8333,9,683,991,77,4
2023-02-22 06:15:00,5610,11,765,1026,86,14
2023-02-22 06:30:00,5501,11,1206,1016,107,28
2023-02-22 06:45:00,5446,10,681,1007,108,8
2023-02-22 07:00:00,5122,10,1068,906,127,13
2023-02-22 07:15:00,5198,10,642,917,142,11
2023-02-22 07:30:00,5091,11,942,838,140,11
2023-02-22 07:45:00,5247,8,850,817,152,7
2023-02-22 08:00:00,4118,9,826,657,157,8
2023-02-22 08:15:00,3756,7,748,359,162,2
2023-02-22 08:30:00,4328,9,880,718,149,7
2023-02-22 08:45:00,3257,10,765,424,166,7
2023-02-22 09:00:00,3865,7,605,464,165,5
2023-02-22 09:15:00,4801,10,668,694,167,2
2023-02-22 09:30:00,3772,11,695,600,157,3
2023-02-22 09:45:00,3697,10,710,628,179,8
2023-02-22 10:00:00,4273,11,717,781,175,6
2023-02-22 10:15:00,3501,9,619,716,185,6
2023-02-22 10:30:00,4759,8,735,748,186,6
2023-02-22 10:45:00,3581,7,694,698,180,6
2023-02-22 11:00:00,4759,10,599,751,180,6
2023-02-22 11:15:00,3311,7,717,616,196,8
2023-02-22 11:30:00,4466,10,752,622,201,1
2023-02-22 11:45:00,3986,8,707,675,191,10
2023-02-22 12:00:00,3609,9,603,587,209,3
2023-02-22 12:15:00,4634,8,712,826,183,3
2023-02-22 12:30:00,4798,9,657,370,204,2
2023-02-22 12:45:00,4005,8,715,628,194,4
2023-02-22 13:00:00,4451,6,620,428,199,9
2023-02-22 13:15:00,3211,7,696,424,186,2
2023-02-22 13:30:00,4487,8,685,371,191,10
2023-02-22 13:45:00,3509,8,734,412,180,12
2023-02-22 14:00:00,3701,7,900,306,179,10
2023-02-22 14:15:00,3845,9,671,322,159,11
2023-02-22 14:30:00,5000,6,1082,616,158,0
2023-02-22 14:45:00,5059,7,815,763,151,4
2023-02-22 15:00:00,6334,7,869,773,146,12
2023-02-22 15:15:00,5148,9,1100,1194,156,17
2023-02-22 15:30:00,5659,8,1293,952,155,9
2023-02-22 15:45:00,6173,9,1012,1159,132,25
2023-02-22 16:00:00,6904,6,1007,974,130,15
2023-02-22 16:15:00,8394,9,1017,1042,122,21
2023-02-22 16:30:00,7091,8,1295,1275,132,20
2023-02-22 16:45:00,7423,9,975,1297,124,6
2023-02-22 17:00:00,7505,6,924,1446,110,5
2023-02-22 17:15:00,8472,7,1286,1362,107,15
2023-02-22 17:30:00,7413,10,1128,959,107,4
2023-02-22 17:45:00,6132,7,804,1116,98,21
2023-02-22 18:00:00,5774,7,1063,1057,109,8
2023-02-22 18:15:00,5282,7,782,1168,84,3
2023-02-22 18:30:00,4264,10,790,1215,85,4
2023-02-22 18:45:00,3816,6,734,1032,79,11
2023-02-22 19:00:00,3927,8,751,661,82,5
2023-02-22 19:15:00,3255,10,543,728,70,4
2023-02-22 19:30:00,4055,9,671,572,62,1
2023-02-22 19:45:00,4153,8,512,662,57,2
2023-02-22 20:00:00,3648,9,759,774,53,4
2023-02-22 20:15:00,3616,9,631,521,55,4
2023-02-22 20:30:00,2885,8,576,540,45,3
2023-02-22 20:45:00,3012,7,425,704,41,4
2023-02-22 21:00:00,3145,7,356,419,43,2
2023-02-22 21:15:00,2872,7,529,354,47,3
2023-02-22 21:30:00,2116,6,398,356,44,2
2023-02-22 21:45:00,2029,7,327,401,44,2
2023-02-22 22:00:00,1841,7,311,429,40,1
2023-02-22 22:15:00,1707,4,190,197,41,2
2023-02-22 22:30:00,1432,7,234,165,36,0
2023-02-22 22:45:00,1013,4,138,151,36,1
2023-02-22 23:00:00,1223,5,196,258,33,2
2023-02-22 23:15:00,1252,5,106,147,32,0
2023-02-22 23:30:00,574,6,82,83,30,0
2023-02-22 23:45:00,625,4,55,98,31,1
2023-02-23 00:00:00,775,6,62,60,28,0
2023-02-23 00:15:00,457,5,76,93,31,1
2023-02-23 00:30:00,778,5,59,42,29,1
2023-02-23 00:45:00,506,4,49,29,30,1
2023-02-23 01:00:00,603,4,60,17,29,0
2023-02-23 01:15:00,475,5,75,78,32,0
2023-02-23 01:30:00,467,7,38,33,32,0
2023-02-23 01:45:00,412,7,44,62,32,1
2023-02-23 02:00:00,487,5,64,104,30,1
2023-02-23 02:15:00,778,8,29,5,32,2
2023-02-23 02:30:00,485,5,20,48,29,2
2023-02-23 02:45:00,744,8,31,42,32,1
2023-02-23 03:00:00,287,7,62,25,27,0
2023-02-23 03:15:00,524,6,57,54,29,0
2023-02-23 03:30:00,395,8,155,47,29,2
2023-02-23 03:45:00,547,8,138,120,29,0
2023-02-23 04:00:00,738,7,314,130,27,2
2023-02-23 04:15:00,1140,7,294,397,29,1
2023-02-23 04:30:00,2152,9,400,400,27,3
2023-02-23 04:45:00,3728,9,648,506,31,3
2023-02-23 05:00:00,4655,8,448,764,37,9
2023-02-23 05:15:00,5830,7,894,987,44,13
2023-02-23 05:30:00,5433,7,526,1056,56,3
2023-02-23 05:45:00,7547,10,1126,845,72,10
2023-02-23 06:00:00,7014,9,1101,846,83,3
2023-02-23 06:15:00,8511,11,1279,931,97,21
2023-02-23 06:30:00,6768,9,901,1256,99,28
2023-02-23 06:45:00,5675,10,1162,858,111,9
2023-02-23 07:00:00,4932,10,1175,771,109,9
2023-02-23 07:15:00,6132,10,716,1063,134,15
2023-02-23 07:30:00,5809,7,932,656,132,2
2023-02-23 07:45:00,4754,11,973,682,157,6
2023-02-23 08:00:00,4109,9,678,806,152,5
2023-02-23 08:15:00,4923,9,826,403,161,7
2023-02-23 08:30:00,4652,10,634,590,161,9
2023-02-23 08:45:00,3920,12,685,506,165,1
2023-02-23 09:00:00,3846,10,758,816,153,11
2023-02-23 09:15:00,4654,7,654,712,155,7
2023-02-23 09:30:00,4306,7,695,829,168,10
2023-02-23 09:45:00,4500,8,728,493,160,3
2023-02-23 10:00:00,4769,11,651,785,180,2
2023-02-23 10:15:00,3439,11,782,835,183,10
2023-02-23 10:30:00,5120,10,642,813,193,9
2023-02-23 10:45:00,4825,6,666,612,174,8
2023-02-23 11:00:00,3608,10,767,592,196,9
2023-02-23 11:15:00,4703,6,673,943,176,4
2023-02-23 11:30:00,3525,9,622,794,180,5
2023-02-23 11:45:00,4223,8,800,629,190,8
2023-02-23 12:00:00,3833,7,666,452,193,7
2023-02-23 12:15:00,3655,8,626,699,197,1
2023-02-23 12:30:00,4228,7,728,694,184,6
2023-02-23 12:45:00,4844,7,749,362,180,5
2023-02-23 13:00:00,4969,6,655,345,173,1
2023-02-23 13:15:00,4582,10,683,694,183,3
2023-02-23 13:30:00,4798,6,664,200,177,7
2023-02-23 13:45:00,4904,9,803,477,182,4
2023-02-23 14:00:00,5563,10,928,266,172,15
2023-02-23 14:15:00,4287,6,914,780,163,7
2023-02-23 14:30:00,5315,11,991,649,162,0
2023-02-23 14:45:00,5901,10,1005,934,154,11
2023-02-23 15:00:00,5174,6,1020,525,144,3
2023-02-23 15:15:00,7022,12,792,871,141,17
2023-02-23 15:30:00,7987,8,814,794,150,27
2023-02-23 15:45:00,6789,12,945,1355,128,24
2023-02-23 16:00:00,5857,9,1327,1464,130,33
2023-02-23 16:15:00,7958,12,989,1119,138,12
2023-02-23 16:30:00,8483,6,948,1470,132,3
2023-02-23 16:45:00,9721,6,1275,1459,124,4
2023-02-23 17:00:00,7296,7,894,1110,121,28
2023-02-23 17:15:00,7437,8,943,1092,122,21
2023-02-23 17:30:00,6873,7,1089,912,105,18
2023-02-23 17:45:00,5402,8,920,1163,105,8
2023-02-23 18:00:00,4871,6,973,1151,106,20
2023-02-23 18:15:00,5200,9,655,1052,96,6
2023-02-23 18:30:00,3832,6,881,785,89,3
2023-02-23 18:45:00,3661,6,869,852,83,8
2023-02-23 19:00:00,4211,8,961,1083,85,5
2023-02-23 19:15:00,3929,8,768,829,71,4
2023-02-23 19:30:00,3899,7,523,938,69,4
2023-02-23 19:45:00,4132,8,470,564,58,3
2023-02-23 20:00:00,3417,8,694,669,52,3
2023-02-23 20:15:00,3307,9,541,799,51,3
2023-02-23 20:30:00,2740,7,378,787,48,4
2023-02-23 20:45:00,2742,6,643,693,46,3
2023-02-23 21:00:00,2717,8,374,361,43,1
2023-02-23 21:15:00,2039,7,378,544,42,4
2023-02-23 21:30:00,2630,6,484,395,46,3
2023-02-23 21:45:00,2433,5,244,504,39,3
2023-02-23 22:00:00,2421,6,241,422,39,3
2023-02-23 22:15:00,2152,4,225,203,40,2
2023-02-23 22:30:00,1971,7,238,220,36,2
2023-02-23 22:45:00,1278,4,170,230,32,2
2023-02-23 23:00:00,846,6,184,179,30,2
2023-02-23 23:15:00,657,6,93,126,31,0
2023-02-23 23:30:00,580,6,76,53,34,1
2023-02-23 23:45:00,805,5,48,19,31,1
2023-02-24 00:00:00,476,4,57,62,32,0
2023-02-24 00:15:00,653,6,40,60,31,0
2023-02-24 00:30:00,730,6,72,84,27,0
2023-02-24 00:45:00,473,6,52,40,31,0
2023-02-24 01:00:00,809,5,53,38,27,2
2023-02-24 01:15:00,430,7,45,22,30,1
2023-02-24 01:30:00,496,7,65,17,29,1
2023-02-24 01:45:00,501,7,66,46,28,0
2023-02-24 02:00:00,711,7,52,35,29,1
2023-02-24 02:15:00,595,7,46,99,28,0
2023-02-24 02:30:00,678,6,27,89,28,0
2023-02-24 02:45:00,361,8,37,38,27,0
2023-02-24 03:00:00,568,8,41,55,32,1
2023-02-24 03:15:00,514,8,59,49,32,2
2023-02-24 03:30:00,656,8,173,44,27,2
2023-02-24 03:45:00,387,6,216,68,30,1
2023-02-24 04:00:00,580,8,372,109,30,0
2023-02-24 04:15:00,1305,9,261,213,26,2
2023-02-24 04:30:00,1716,10,479,589,32,1
2023-02-24 04:45:00,3298,7,578,771,34,4
2023-02-24 05:00:00,2921,10,771,627,36,7
2023-02-24 05:15:00,4041,7,483,812,46,6
2023-02-24 05:30:00,5481,7,840,1146,59,13
2023-02-24 05:45:00,7889,10,914,1147,65,15
2023-02-24 06:00:00,8713,7,897,1412,87,16
2023-02-24 06:15:00,6487,10,629,818,88,10
2023-02-24 06:30:00,7130,10,861,918,90,11
2023-02-24 06:45:00,7289,8,1021,1236,109,23
2023-02-24 07:00:00,5094,7,965,691,110,20
2023-02-24 07:15:00,5587,8,1083,914,133,7
2023-02-24 07:30:00,5120,11,888,516,153,12
2023-02-24 07:45:00,4404,11,932,655,155,4
2023-02-24 08:00:00,4531,7,714,627,161,9
2023-02-24 08:15:00,5148,9,930,391,142,9
2023-02-24 08:30:00,3207,9,847,683,155,2
2023-02-24 08:45:00,4693,10,708,456,157,3
2023-02-24 09:00:00,3752,10,747,510,178,5
2023-02-24 09:15:00,3378,10,665,763,153,1
2023-02-24 09:30:00,3706,10,779,626,157,3
2023-02-24 09:45:00,5031,10,682,811,184,4
2023-02-24 10:00:00,4700,7,644,700,180,3
2023-02-24 10:15:00,4363,9,645,578,192,6
2023-02-24 10:30:00,4389,6,624,614,182,10
2023-02-24 10:45:00,5044,7,614,902,174,3
2023-02-24 11:00:00,3245,8,637,580,199,9
2023-02-24 11:15:00,4010,10,625,646,193,1
2023-02-24 11:30:00,3532,6,649,539,195,3
2023-02-24 11:45:00,3813,8,673,828,185,7
2023-02-24 12:00:00,3586,9,790,495,184,1
2023-02-24 12:15:00,4552,8,637,407,194,2
2023-02-24 12:30:00,5122,7,749,414,187,5
2023-02-24 12:45:00,3267,8,598,740,181,7
2023-02-24 13:00:00,4012,6,611,419,192,3
2023-02-24 13:15:00,3860,6,662,510,195,9
2023-02-24 13:30:00,3741,10,627,518,166,8
2023-02-24 13:45:00,3550,8,690,351,185,8
2023-02-24 14:00:00,4040,6,685,704,170,1
2023-02-24 14:15:00,5099,7,776,606,162,2
2023-02-24 14:30:00,4334,10,855,811,164,17
2023-02-24 14:45:00,6332,12,1081,698,146,21
2023-02-24 15:00:00,4859,10,890,557,149,23
2023-02-24 15:15:00,6289,8,1094,857,149,17
2023-02-24 15:30:00,6466,8,1380,767,149,26
2023-02-24 15:45:00,8213,6,832,913,134,15
2023-02-24 16:00:00,7821,9,1499,895,125,25
2023-02-24 16:15:00,9032,7,983,1369,133,12
2023-02-24 16:30:00,6842,8,1347,1501,124,11
2023-02-24 16:45:00,7236,8,841,953,124,9
2023-02-24 17:00:00,9857,7,1095,1403,123,9
2023-02-24 17:15:00,7340,9,724,1170,109,27
2023-02-24 17:30:00,5762,7,887,1423,112,19
2023-02-24 17:45:00,5909,10,885,1106,100,7
2023-02-24 18:00:00,5134,6,671,1046,93,2
2023-02-24 18:15:00,5218,8,824,1020,90,4
2023-02-24 18:30:00,4357,6,640,797,83,2
2023-02-24 18:45:00,4117,6,621,1008,87,4
2023-02-24 19:00:00,4508,8,866,916,77,6
2023-02-24 19:15:00,3908,7,512,996,76,5
2023-02-24 19:30:00,4513,7,566,892,71,4
2023-02-24 19:45:00,3536,8,465,654,62,4
2023-02-24 20:00:00,3944,5,767,685,53,2
2023-02-24 20:15:00,3721,5,448,460,53,1
2023-02-24 20:30:00,2863,7,377,476,46,1
2023-02-24 20:45:00,3341,7,404,403,48,3
2023-02-24 21:00:00,2566,7,478,533,41,4
2023-02-24 21:15:00,2499,5,451,527,47,2
2023-02-24 21:30:00,2619,7,441,494,43,2
2023-02-24 21:45:00,1995,5,304,471,44,1
2023-02-24 22:00:00,2295,7,222,449,40,3
2023-02-24 22:15:00,1663,5,231,200,42,1
2023-02-24 22:30:00,1217,4,169,247,39,0
2023-02-24 22:45:00,1508,5,230,199,37,2
2023-02-24 23:00:00,1455,6,213,198,34,2
2023-02-24 23:15:00,1006,5,104,81,30,0
2023-02-24 23:30:00,770,4,92,83,31,0
2023-02-24 23:45:00,369,3,40,48,29,1
2023-02-25 00:00:00,310,5,58,53,30,0
2023-02-25 00:15:00,453,5,82,109,30,1
2023-02-25 00:30:00,461,5,91,33,30,1
2023-02-25 00:45:00,336,4,93,104,30,0
2023-02-25 01:00:00,366,6,114,156,30,1
2023-02-25 01:15:00,527,6,129,154,27,2
2023-02-25 01:30:00,744,4,173,229,30,1
2023-02-25 01:45:00,646,6,184,247,27,0
2023-02-25 02:00:00,310,6,175,232,28,1
2023-02-25 02:15:00,599,4,184,169,29,2
2023-02-25 02:30:00,507,4,170,149,31,2
2023-02-25 02:45:00,527,4,247,179,27,0
2023-02-25 03:00:00,329,5,194,166,29,0
2023-02-25 03:15:00,638,4,302,200,30,1
2023-02-25 03:30:00,408,6,204,431,29,2
2023-02-25 03:45:00,463,5,324,413,32,1
2023-02-25 04:00:00,552,4,296,391,28,3
2023-02-25 04:15:00,925,5,291,215,29,2
2023-02-25 04:30:00,582,7,243,259,27,2
2023-02-25 04:45:00,1024,6,369,466,28,1
2023-02-25 05:00:00,1237,6,308,394,36,2
2023-02-25 05:15:00,1386,7,368,492,37,1
2023-02-25 05:30:00,1449,4,442,595,38,4
2023-02-25 05:45:00,1091,4,260,476,45,4
2023-02-25 06:00:00,1564,7,319,599,43,1
2023-02-25 06:15:00,1904,4,288,566,47,2
2023-02-25 06:30:00,1628,5,461,412,53,3
2023-02-25 06:45:00,1768,4,498,484,58,4
2023-02-25 07:00:00,2025,6,509,551,57,6
2023-02-25 07:15:00,1973,7,529,358,66,1
2023-02-25 07:30:00,2020,5,550,368,68,7
2023-02-25 07:45:00,2925,4,343,446,71,2
2023-02-25 08:00:00,3255,5,589,431,67,4
2023-02-25 08:15:00,3194,4,452,425,78,2
2023-02-25 08:30:00,3047,7,372,761,71,1
2023-02-25 08:45:00,3059,7,663,499,79,8
2023-02-25 09:00:00,3556,8,591,534,82,2
2023-02-25 09:15:00,3577,5,544,474,74,5
2023-02-25 09:30:00,3088,6,520,931,78,10
2023-02-25 09:45:00,3304,7,437,468,82,12
2023-02-25 10:00:00,4656,4,599,858,77,1
2023-02-25 10:15:00,2931,5,483,529,93,9
2023-02-25 10:30:00,4452,8,472,833,88,1
2023-02-25 10:45:00,3213,7,615,826,92,9
2023-02-25 11:00:00,3542,8,540,503,92,5
2023-02-25 11:15:00,4512,6,447,633,94,5
2023-02-25 11:30:00,4680,5,673,794,89,2
2023-02-25 11:45:00,3196,7,695,981,95,2
2023-02-25 12:00:00,4388,7,673,765,96,2
2023-02-25 12:15:00,3508,9,441,960,106,4
2023-02-25 12:30:00,3831,6,727,837,93,2
2023-02-25 12:45:00,2618,6,666,924,87,5
2023-02-25 13:00:00,3460,6,639,487,87,3
